,ConvertedAge,BreedRank,AnimalType_Cat,AnimalType_Dog,Female_Female,Female_Male,Female_Unknown,Intact_Intact,Intact_Spayed/Neutered,Intact_Unknown,MixedBreed_Known Breed Combo,MixedBreed_Mixed Breed,MixedBreed_Nonmixed,Named_Named,Named_Unnamed
1347,2.60843601419,-1.16770412238,0,1,1,0,0,0,1,0,1,0,0,1,0
4648,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
3375,-0.709167371044,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
13091,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
22415,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
22992,0.600497592867,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
4983,0.600497592867,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
18341,-0.564364119506,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
22374,-0.0688152142423,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
2712,-0.0688152142423,-1.19245691152,0,1,1,0,0,1,0,0,0,1,0,1,0
12004,-0.403471617797,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
4205,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
26093,-0.0688152142423,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,0,1
26300,-0.403471617797,-1.73701827261,0,1,0,1,0,1,0,0,0,0,1,1,0
22373,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
8537,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
20132,-0.651246070428,-1.31622085722,0,1,1,0,0,0,1,0,1,0,0,1,0
15319,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
13623,-0.622285420121,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
10553,-0.680206720736,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,0,1
18299,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
2795,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
9622,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,0,1,1,0
18450,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
5192,-0.622285420121,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
23119,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
2916,-0.403471617797,-1.19245691152,0,1,1,0,0,0,1,0,1,0,0,1,0
6165,0.600497592867,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
20869,5.95500004974,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
18857,5.28568724263,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
17359,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
25340,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
3954,1.60446680353,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
24780,-0.680206720736,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
9443,-0.622285420121,-1.73701827261,0,1,0,1,0,1,0,0,0,1,0,0,1
2992,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
23969,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
646,-0.448521518275,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
15825,-0.564364119506,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
22105,-0.0688152142423,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
26683,-0.0688152142423,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
16408,-0.0688152142423,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
20313,-0.709167371044,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
26594,0.265841189312,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
22488,-0.403471617797,0.589743906612,0,1,0,0,1,0,0,1,0,1,0,0,1
21093,-0.709167371044,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
6656,0.600497592867,0.738260641456,0,1,0,1,0,0,1,0,0,0,1,0,1
18024,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
19748,0.265841189312,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
24988,-0.403471617797,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
14479,-0.680206720736,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,0,1
14204,-0.709167371044,-1.19245691152,0,1,0,1,0,1,0,0,0,1,0,0,1
12738,1.26981039998,0.738260641456,0,1,0,1,0,0,1,0,0,0,1,1,0
25918,-0.718820921146,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
18098,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
13619,-0.403471617797,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
19509,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
25913,-0.680206720736,-1.19245691152,0,1,0,1,0,0,1,0,0,0,1,1,0
25463,0.600497592867,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
7921,1.26981039998,-1.63800711605,0,1,0,1,0,0,1,0,1,0,0,1,0
9728,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
3726,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
13681,-0.725256621215,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
6233,-0.709167371044,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
23249,-0.680206720736,-0.746906706984,0,1,1,0,0,0,1,0,0,1,0,0,1
22946,-0.680206720736,-0.152839767608,0,1,1,0,0,0,1,0,0,1,0,0,1
15977,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
20788,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
5165,0.265841189312,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,0,1
12346,1.26981039998,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
7536,-0.535403469198,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
34,0.265841189312,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
8086,2.27377961064,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
23180,-0.0688152142423,-0.0290758219044,0,1,0,1,0,1,0,0,1,0,0,1,0
18395,2.60843601419,-1.63800711605,0,1,0,1,0,1,0,0,1,0,0,1,0
5572,0.265841189312,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,0,1
26368,2.27377961064,0.589743906612,0,1,1,0,0,0,1,0,0,1,0,1,0
7951,-0.651246070428,-1.43998480292,0,1,0,1,0,1,0,0,1,0,0,0,1
23586,-0.709167371044,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
1807,-0.403471617797,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
13811,1.93912320708,-1.73701827261,0,1,0,1,0,0,1,0,1,0,0,1,0
11621,-0.0688152142423,-0.152839767608,0,1,1,0,0,0,1,0,0,1,0,1,0
18654,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
17942,-0.622285420121,-1.19245691152,0,1,0,1,0,1,0,0,0,1,0,1,0
26514,-0.0688152142423,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
4727,-0.680206720736,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
18786,-0.403471617797,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
17665,-0.0688152142423,-1.04394017667,0,1,1,0,0,1,0,0,0,0,1,1,0
16699,1.60446680353,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
8692,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
26711,-0.403471617797,-1.19245691152,0,1,1,0,0,1,0,0,1,0,0,1,0
14493,0.265841189312,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
26373,0.600497592867,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
11228,-0.403471617797,-1.73701827261,0,1,1,0,0,0,1,0,1,0,0,1,0
20556,-0.651246070428,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
15964,-0.622285420121,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
1298,0.600497592867,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
15965,-0.725256621215,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
24148,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
13237,1.93912320708,-0.944929020109,0,1,1,0,0,0,1,0,0,0,1,1,0
10793,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
15834,0.265841189312,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
14219,-0.731692321283,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
3229,0.600497592867,-1.53899595949,0,1,0,1,0,0,1,0,1,0,0,1,0
2912,-0.651246070428,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
1325,-0.680206720736,-1.26671527894,0,1,0,1,0,1,0,0,1,0,0,0,1
17239,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
18964,1.26981039998,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
14932,-0.709167371044,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
20585,0.600497592867,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
9864,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
24753,-0.651246070428,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
2076,-0.651246070428,-1.73701827261,0,1,1,0,0,0,1,0,1,0,0,1,0
16561,-0.680206720736,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
15286,-0.651246070428,-0.152839767608,0,1,0,1,0,1,0,0,1,0,0,1,0
23105,-0.0688152142423,-1.04394017667,0,1,1,0,0,1,0,0,0,1,0,1,0
8973,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,0,1
17500,-0.403471617797,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
19306,0.265841189312,-1.2419624898,0,1,0,1,0,0,1,0,1,0,0,1,0
18613,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
9106,3.94706162841,-1.19245691152,0,1,0,1,0,1,0,0,0,1,0,1,0
19182,0.600497592867,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
8130,-0.622285420121,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,0,1
21304,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
3710,-0.0688152142423,-1.39047922464,0,1,0,1,0,0,1,0,0,1,0,1,0
7247,-0.680206720736,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
23603,-0.712385221078,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
15095,-0.709167371044,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
1816,1.93912320708,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
7029,-0.680206720736,-1.73701827261,0,1,1,0,0,0,1,0,1,0,0,0,1
17097,-0.709167371044,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
12679,-0.718820921146,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
19313,-0.535403469198,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
18902,0.600497592867,-1.63800711605,0,1,0,1,0,0,1,0,0,1,0,1,0
11084,-0.651246070428,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
640,-0.403471617797,-1.63800711605,0,1,0,1,0,0,1,0,1,0,0,1,0
11817,-0.50644281889,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
14878,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
15515,-0.731692321283,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
17403,-0.712385221078,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
26199,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
427,-0.0688152142423,-1.43998480292,0,1,1,0,0,0,1,0,0,1,0,1,0
15406,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
23940,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
19192,1.26981039998,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,0,1
14685,-0.651246070428,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
26310,-0.622285420121,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
12576,-0.725256621215,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
21900,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
22176,-0.564364119506,-1.73701827261,0,1,1,0,0,0,1,0,1,0,0,1,0
13071,0.265841189312,-1.39047922464,0,1,0,1,0,0,1,0,0,1,0,1,0
11063,0.600497592867,-1.43998480292,0,1,0,1,0,0,1,0,0,0,1,0,1
21926,0.265841189312,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
1484,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
8575,-0.403471617797,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
14672,-0.477482168583,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
16856,-0.477482168583,-0.301356502452,0,1,1,0,0,0,1,0,1,0,0,1,0
5253,-0.651246070428,0.738260641456,1,0,0,0,1,0,0,1,1,0,0,0,1
7358,-0.403471617797,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
17030,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
25499,-0.0688152142423,-1.4894903812,0,1,0,1,0,0,1,0,0,1,0,1,0
12938,0.265841189312,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
7411,-0.738128021351,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
3793,1.26981039998,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
16852,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
4986,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
20997,0.265841189312,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
6093,-0.651246070428,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
4395,-0.403471617797,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
9378,0.935153996421,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
17725,-0.50644281889,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
12547,-0.725256621215,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
23758,-0.403471617797,-1.43998480292,0,1,0,1,0,0,1,0,1,0,0,1,0
11357,0.935153996421,-0.400367659014,0,1,0,1,0,0,1,0,1,0,0,1,0
22197,1.93912320708,-1.14295133323,0,1,1,0,0,0,1,0,0,1,0,1,0
6881,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
12791,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
22121,-0.680206720736,0.49073275005,0,1,1,0,0,1,0,0,1,0,0,1,0
24331,-0.680206720736,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
4476,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
24059,-0.622285420121,-1.73701827261,0,1,0,1,0,0,1,0,1,0,0,1,0
5061,-0.718820921146,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
16806,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
15201,-0.0688152142423,-1.2419624898,0,1,1,0,0,0,1,0,0,1,0,0,1
21570,-0.712385221078,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
12555,-0.403471617797,-1.19245691152,0,1,0,1,0,1,0,0,0,1,0,1,0
2220,-0.0688152142423,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
9910,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,0,1,0,1
6239,3.94706162841,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
1911,-0.0688152142423,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
6427,-0.709167371044,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
1145,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
24755,-0.564364119506,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
23215,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
9363,-0.419560867968,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
15312,-0.622285420121,-1.73701827261,0,1,0,1,0,1,0,0,0,1,0,1,0
13114,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
7196,-0.709167371044,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
8792,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,0,1,1,0
16868,-0.403471617797,-1.73701827261,0,1,1,0,0,0,1,0,0,0,1,1,0
13132,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
14937,-0.0688152142423,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
4673,-0.709167371044,0.0946881237989,0,1,1,0,0,0,1,0,0,1,0,1,0
9256,-0.477482168583,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
8805,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
12162,-0.718820921146,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
15736,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
12282,-0.651246070428,-1.19245691152,0,1,0,1,0,1,0,0,1,0,0,1,0
16643,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
7250,0.265841189312,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
9286,3.2777488213,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
4685,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
24131,-0.535403469198,-1.73701827261,0,1,0,1,0,0,1,0,0,0,1,0,1
16717,-0.0688152142423,-1.31622085722,0,1,0,1,0,0,1,0,1,0,0,1,0
24750,-0.50644281889,-1.68751269433,0,1,0,1,0,1,0,0,1,0,0,1,0
2755,1.26981039998,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
26433,0.600497592867,0.738260641456,0,1,0,1,0,0,1,0,0,0,1,1,0
1867,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
14462,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
10556,2.60843601419,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,0,1
681,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
6101,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
1346,-0.0688152142423,-1.11819854409,0,1,0,1,0,1,0,0,1,0,0,1,0
3440,-0.403471617797,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
659,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
26115,0.265841189312,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
5281,-0.403471617797,-1.68751269433,0,1,0,1,0,0,1,0,0,1,0,1,0
13564,-0.680206720736,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
11877,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
21037,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
24940,-0.593324769813,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
472,0.265841189312,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
1695,-0.651246070428,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
16776,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
18679,-0.403471617797,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,0,1
895,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
14253,0.265841189312,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
16362,-0.403471617797,0.589743906612,0,1,0,1,0,0,1,0,0,0,1,1,0
23902,3.2777488213,0.0946881237989,0,1,0,1,0,0,1,0,0,1,0,1,0
5765,-0.680206720736,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
15369,-0.622285420121,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
18802,0.600497592867,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
20302,-0.709167371044,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
19168,0.600497592867,-1.19245691152,0,1,0,1,0,0,1,0,1,0,0,1,0
14835,-0.403471617797,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
2314,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
7463,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
22021,-0.0688152142423,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
14557,-0.593324769813,-1.39047922464,0,1,0,1,0,1,0,0,0,1,0,0,1
4843,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
1328,-0.0688152142423,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
10401,-0.0688152142423,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
26529,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
7838,-0.593324769813,-1.06869296581,0,1,1,0,0,0,1,0,1,0,0,1,0
20686,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
6933,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
6830,-0.0688152142423,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
11040,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
21921,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
5189,-0.709167371044,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
17974,0.935153996421,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
16453,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
12326,-0.477482168583,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
13264,-0.709167371044,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
10296,-0.50644281889,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
23082,2.94309241775,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
6445,-0.725256621215,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
12837,-0.622285420121,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
14105,-0.680206720736,-1.3657264355,0,1,0,1,0,0,1,0,1,0,0,1,0
20146,0.935153996421,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
12007,0.600497592867,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
12167,-0.50644281889,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
18867,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
5577,-0.419560867968,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
9679,1.60446680353,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
22714,1.60446680353,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
669,-0.50644281889,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
5280,-0.564364119506,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
22381,-0.725256621215,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
25387,-0.564364119506,0.738260641456,0,1,1,0,0,0,1,0,0,0,1,1,0
22463,-0.725256621215,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
14572,-0.0688152142423,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
4126,1.26981039998,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
10307,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
9247,-0.50644281889,-1.43998480292,0,1,1,0,0,1,0,0,0,1,0,1,0
179,-0.738128021351,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
18653,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
14313,-0.403471617797,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
17084,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
4862,-0.477482168583,0.49073275005,0,1,1,0,0,0,1,0,0,1,0,0,1
17295,-0.403471617797,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
2607,2.60843601419,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,0,1
16524,0.600497592867,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
12877,1.26981039998,-0.845917863546,0,1,1,0,0,0,1,0,0,1,0,1,0
2859,1.26981039998,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
14858,2.60843601419,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
19784,-0.477482168583,-1.39047922464,0,1,0,1,0,0,1,0,0,1,0,1,0
13896,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
24350,-0.593324769813,-1.4894903812,0,1,1,0,0,0,1,0,0,1,0,1,0
9914,1.26981039998,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
4555,-0.564364119506,-1.73701827261,0,1,0,1,0,1,0,0,0,1,0,1,0
1153,-0.403471617797,0.738260641456,1,0,0,1,0,0,1,0,0,0,1,1,0
23541,-0.419560867968,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
22034,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
13559,0.600497592867,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
26528,-0.622285420121,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
18492,-0.0688152142423,-0.59838997214,0,1,1,0,0,0,1,0,0,1,0,1,0
8055,-0.0688152142423,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,0,1
8244,-0.0688152142423,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
5440,-0.738128021351,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
17563,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
8492,-0.535403469198,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
26040,-0.718820921146,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
